Pedido,Lineas,Unidades
30032892,1,12
4190135511,1,12
4190133961,1,12
30033848,1,12
30030985,1,12
1149303,1,12
30031271,1,12
30031361,1,12
4190122507,1,12
30033383,1,12
1152310,1,12
1164194,1,12
30033444,1,12
30033152,1,12
4190131488,1,12
30031705,1,12
30033483,1,12
40035778,1,12
30029908,1,12
30031328,1,12
30031607,1,12
30033761,1,12
4190131752,1,12
30029881,1,12
30029213,1,12
4190131237,1,12
4190123892,1,12
4190122150,1,12
30033124,1,12
40037506,1,12
40039856,1,12
30031198,1,12
30031321,1,12
4190122722,1,12
30031515,1,12
4190131345,1,12
30030391,1,12
40034918,1,12
30033439,1,12
30033193,1,12
30030935,1,12
4190134329,1,12
4190133864,1,12
30033710,1,12
40036827,1,12
30030728,1,12
1152246,1,12
4190130994,1,12
1161663,1,12
4190131411,1,12
30029444,1,12
4190132955,1,12
1151120,1,12
30032231,1,12
40036498,1,12
30030775,1,12
30033438,1,12
30032042,1,12
4190126335,1,12
30031727,1,12
4190121866,1,12
30029666,1,12
40038059,1,12
1156349,1,12
30031082,1,12
40037212,1,12
30033456,1,12
30031860,1,12
30029033,1,12
30029566,1,12
30028933,1,12
4190131957,1,12
4190129774,1,12
30032583,1,12
30030923,1,12
1158284,1,12
30033453,1,12
1157589,1,12
30029726,1,12
30031031,1,12
4190132521,1,12
30030101,1,12
30033814,1,12
4190129303,1,12
30032664,1,12
4190132714,1,12
30030900,1,12
30031823,1,12
30030657,1,12
4190121959,1,12
30031356,1,12
30030410,1,12
30031629,1,12
4190122702,1,12
4190133484,1,12
30032167,1,12
40036049,1,12
1148062,1,12
30031646,1,12
30033709,1,12
30031928,1,12
4190123873,1,12
40039292,1,12
4190122316,1,12
30029125,1,12
30031682,1,12
1154798,1,12
30032086,1,12
30030333,1,12
4190129910,1,12
4190124675,1,12
30029505,1,12
1151398,1,12
30032348,1,12
4190133547,1,12
30031096,1,12
30032495,1,12
4190132284,1,12
30033436,1,12
4190133221,1,12
40034502,1,12
40036823,1,12
4190123454,1,12
4190133810,1,12
30032618,1,12
30030894,1,12
4190122674,1,12
30031941,1,12
4190123598,1,12
40040111,1,12
1165657,1,12
4190124161,1,12
40037503,1,12
30033740,1,12
4190129481,1,12
4190131758,1,12
4190124970,1,12
1154937,1,12
4190134839,1,12
40034473,1,12
30032487,1,12
30032098,1,12
4190122228,1,12
30033573,1,12
30029455,1,12
1156957,1,12
30031116,1,12
40035423,1,12
40038735,1,12
4190130008,1,12
4190127422,1,12
30030320,1,12
4190129719,1,12
30029040,1,12
1158961,1,12
4190123516,1,12
30032236,1,12
4190130612,1,12
4190134378,1,12
30033782,1,12
4190123474,1,12
4190121929,1,12
1145742,1,12
1154996,1,12
30030998,1,12
30029259,1,12
30032876,1,12
30033143,1,12
30033883,1,12
4190129704,1,12
4190134074,1,12
30031956,1,12
30030869,1,12
4190132981,1,12
30029988,1,12
30031413,1,12
30029073,1,12
4190127315,1,12
30030774,1,12
4190130863,1,12
40036148,1,12
4190123458,1,12
30032837,1,12
4190133964,1,12
30029021,1,12
30031902,1,12
40038757,1,12
40034812,1,12
30030243,1,12
1157975,1,12
40039922,1,12
30030680,1,12
1146404,1,12
30030890,1,12
1160063,1,12
30033845,1,12
30030705,1,12
40036542,1,12
30033599,1,12
4190123681,1,12
40034624,1,12
30031410,1,12
4190134114,1,12
30033441,1,12
4190133596,1,12
30029613,1,12
30030987,1,12
4190131509,1,12
1159259,1,12
4190131734,1,12
30030754,1,12
4190130746,1,12
30029045,1,12
30029229,1,12
30031920,1,12
30031593,1,12
4190124255,1,12
30030714,1,12
30029446,1,12
30033796,1,12
30033139,1,12
30030191,1,12
30033739,1,12
30031850,1,12
30030472,1,12
40036505,1,12
30029225,1,12
30032192,1,12
30032534,1,12
40034769,1,12
40036044,1,12
30029288,1,12
30032913,1,12
30033125,1,12
40034415,1,12
1153318,1,12
4190126327,1,12
30029687,1,12
4190130714,1,12
30032578,1,12
30031099,1,12
40037502,1,12
30032010,1,12
40038330,1,12
30029077,1,12
4190129811,1,12
4190129505,1,12
30033462,1,12
40035640,1,12
30031381,1,12
30030895,1,12
30030675,1,12
4190123355,1,12
30033180,1,12
30033169,1,12
40034472,1,12
30028854,1,12
4190121923,1,12
4190134070,1,12
30031329,1,12
4190127923,1,12
40037596,1,12
40037208,1,12
30031068,1,12
30032633,1,12
4190132228,1,12
30032576,1,12
4190122681,1,24
30032090,1,24
1167380,1,24
30032490,1,24
1156117,1,24
4190129526,1,24
30032586,1,24
30031792,1,24
4190129577,1,24
4190132317,1,24
40037595,1,24
40038031,1,24
30028845,1,24
4190125157,1,24
30032014,1,24
1149039,1,24
4190129730,1,24
4190131878,1,24
4190132838,1,24
1099837,1,24
1168183,1,24
30029639,1,24
30031033,1,24
30032306,1,24
40039298,1,24
30029029,1,24
30031615,1,24
30032481,1,24
1111552,1,24
30033475,1,24
30029236,1,24
4190132180,1,24
30032051,1,24
30029601,1,24
40037597,1,24
4190129764,1,24
30031600,1,24
30031746,1,24
30031226,1,24
30029247,1,24
30030630,1,24
30032462,1,24
4190129716,1,24
30033516,1,24
4190122335,1,24
30031844,1,24
30032661,1,24
40038740,1,24
40039047,1,24
30033263,1,24
30033876,1,24
30031588,1,24
30032502,1,24
4190133875,1,24
4190134549,1,24
4190123775,1,24
1168080,1,24
30031843,1,24
4190130186,1,24
1163641,1,24
30030917,1,24
30031011,1,24
30028865,1,24
1163726,1,24
30030734,1,24
4190132335,1,24
4190130254,1,24
40039336,1,24
30033122,1,24
30031333,1,24
4190129856,1,24
4190129893,1,24
40039300,1,24
30032613,1,24
30031370,1,24
4190133456,1,24
30031839,1,24
1148783,1,24
30032070,1,24
30032439,1,24
30031643,1,24
30030889,1,24
30031603,1,24
4190131014,1,24
30031494,1,24
4190133583,1,24
4190127429,1,24
30029628,1,24
4190122278,1,24
4190123589,1,24
30031507,1,24
4190130998,1,24
30033249,1,24
30032677,1,24
30029777,1,24
4190123923,1,24
30031845,1,24
30032547,1,24
30028843,1,24
4190127299,1,24
4190130251,1,24
30033805,1,24
30032620,1,24
40036503,1,24
4190129593,1,24
4190134545,1,24
30032594,1,24
4190131211,1,24
30033241,1,24
4190129930,1,24
30030326,1,24
30029186,1,24
30029627,1,24
30031694,1,24
40038754,1,24
30031061,1,24
1164808,1,24
30029364,1,24
30029085,1,24
30029117,1,24
30028842,1,24
30033227,1,24
1108715,1,24
4190132199,1,24
1164724,1,24
40038028,1,24
30033446,1,24
30032599,1,24
30030236,1,24
30029144,1,24
30030568,1,24
1161379,1,24
4190133729,1,24
4190127476,1,24
30031812,1,24
30030804,1,24
40035784,1,24
30032545,1,24
30032154,1,24
4190132022,1,24
40036836,1,24
40037145,1,24
30031896,1,24
30029738,1,24
1154130,1,24
40039925,1,24
30030557,1,24
4190134896,1,24
1153005,1,24
40034771,1,24
1168164,1,24
1154094,1,24
30031270,1,24
30032205,1,24
1151285,1,24
30030741,1,24
30032549,1,24
30031371,1,24
40038949,1,24
1161281,1,24
4190134855,1,24
4190124134,1,24
4190139000,1,24
40038764,1,24
1156114,1,24
30030131,1,24
4190131045,1,24
40035424,1,24
1151205,1,24
4190129099,1,24
4190130691,1,24
4190129313,1,24
4190135577,1,24
30029356,1,24
40039851,1,24
30033069,1,24
30032665,1,24
4190129713,1,24
4190129762,1,24
4190130876,1,24
30030841,1,24
4190129838,1,24
30029860,1,24
4190129478,1,24
1160362,1,24
40038784,1,24
30032440,1,24
4190129607,1,24
1146202,1,24
30032460,1,24
30031618,1,24
4190130096,1,24
4190123817,1,24
1148288,1,24
30030756,1,24
30032671,1,24
30032669,1,24
1159063,1,24
1110565,1,24
1158949,1,24
1148027,1,24
1159842,1,24
30031587,1,24
4190135449,1,24
30029637,1,24
4190131433,1,24
4190131087,1,24
4190121885,1,24
1154203,1,24
30031635,1,24
30032513,1,24
1158400,1,24
30032843,1,24
4190125581,1,24
40039861,1,24
30032838,1,24
30033428,1,24
30032267,1,24
1161552,1,24
30033472,1,24
1168284,1,24
30033602,1,24
4190136143,1,24
30029528,1,24
30029046,1,24
40039720,1,24
1155835,1,24
4190130952,1,24
4190122349,1,24
30029299,1,24
1155650,1,24
4190130390,1,24
4190133769,1,24
30030309,1,24
40036043,1,24
4190131554,1,24
4190133618,1,24
4190136102,1,24
4190124339,1,24
1155542,1,24
30032457,1,24
4190131588,1,24
30033260,1,24
4190124053,1,24
1108952,1,24
1156370,1,24
30033482,1,24
30032220,1,24
30032136,1,24
30029405,1,24
30029587,1,24
30032652,1,24
1119362,1,24
4190134897,1,24
30033451,1,24
4190124049,1,24
30033471,1,24
30031840,1,24
40039919,1,24
4190131780,1,24
40035173,1,24
30033201,1,24
30031163,1,24
4190131658,1,24
1167485,1,24
30031511,1,24
4190129051,1,24
4190126708,1,24
1107525,1,24
30029148,1,24
1162328,1,24
30029369,1,24
4190129355,1,24
4190130618,1,24
30030467,1,24
30028991,1,24
40036129,1,24
30029867,1,24
30030384,1,24
30030952,1,24
30030287,1,24
4190123787,1,24
1163744,1,24
30032393,1,24
4190122192,1,24
1154927,1,24
4190124334,1,24
30031721,1,24
4190134018,1,24
4190124287,1,24
4190124005,1,24
4190123418,1,24
30029896,1,24
30031039,1,24
30029150,1,24
30032622,1,24
30029138,1,24
1164197,1,24
4190130290,1,24
30033452,1,24
4190131011,1,24
40034632,1,24
40039727,1,24
30031918,1,24
1167333,1,24
30032150,1,24
30029638,1,24
40036122,1,24
1151114,1,24
4190128997,1,24
30030864,1,24
30031345,1,24
30029492,1,24
30032571,1,24
40034468,1,24
30031897,1,24
4190124265,1,24
30031586,1,24
4190123834,1,24
30033744,1,24
30030882,1,24
30030920,1,24
30031599,1,24
30033250,1,24
30029123,1,24
30029889,1,24
4190135715,1,24
4190129991,1,24
1157475,1,24
30033435,1,24
30032246,1,24
30030279,1,24
1165575,1,24
30032550,1,24
30033485,1,24
30029066,1,24
4190130606,1,24
30032060,1,24
30032028,1,24
4190129888,1,24
1151389,1,24
30029037,1,24
1149515,1,24
4190130512,1,24
40036046,1,24
4190134798,1,24
30031063,1,24
4190129685,1,24
4190127333,1,24
30030762,1,24
30032464,1,24
4190123495,1,24
30031754,1,24
30033171,1,24
4190129731,1,24
30032128,1,24
30029418,1,24
30032612,1,24
4190138708,1,24
30031245,1,24
30032451,1,24
30030306,1,24
4190131729,1,24
30031750,1,24
30029724,1,24
4190130092,1,24
1163742,1,24
4190130929,1,24
30031715,1,24
30033640,1,24
40037078,1,24
30030271,1,24
30031344,1,24
4190124617,1,24
4190124433,1,24
40036833,1,24
4190132746,1,24
4190132328,1,24
1153172,1,24
30030167,1,24
4190130484,1,24
4190128744,1,24
30033185,1,24
30030378,1,24
30032062,1,24
40039274,1,24
30030245,1,24
30032118,1,24
4190123644,1,24
30029121,1,24
30029515,1,24
40037148,1,24
30031846,1,24
4190130914,1,24
1157073,1,24
1154234,1,24
30031508,1,24
30029871,1,24
4190127591,1,24
30030246,1,24
4190131416,1,24
4190124801,1,24
4190127550,1,24
4190133994,1,24
4190130734,1,24
1159223,1,24
1158889,1,24
30032189,1,24
1155079,1,24
30031636,1,24
40035474,1,24
30032120,1,24
40039732,1,24
40037594,1,24
1112148,1,24
30032629,1,24
30033465,1,24
30031260,1,24
30032135,1,24
40036069,1,24
30029166,1,24
30030294,1,24
4190128928,1,24
1157187,1,0
1153613,1,0
1149740,1,0
1138927,1,0
1153616,1,0
1157794,1,0
1156455,1,0
1152579,1,0
1108944,1,0
1109316,1,0
1113678,1,0
1142100,1,0
1153588,1,0
1127614,1,0
1150938,1,0
1150914,1,0
1153845,1,0
1151085,1,0
1152058,1,0
1142052,1,0
1158188,1,0
1116150,1,0
1145351,1,0
1150778,1,0
1110983,1,0
1145315,1,0
1151841,1,0
1142954,1,0
1143272,1,0
1153785,1,0
1112136,1,0
1149814,1,0
1142199,1,0
1151999,1,0
1152230,1,0
1157814,1,0
1145382,1,0
1149092,1,0
1151567,1,0
1138911,1,0
1140801,1,0
1118098,1,0
1150376,1,0
1154589,1,0
1159298,1,0
1127615,1,0
1144092,1,0
1145902,1,0
1138916,1,0
1151793,1,0
1117305,1,0
1141444,1,0
1155133,1,0
1139187,1,0
1118903,1,0
1155180,1,0
1144090,1,0
1152013,1,0
1149752,1,0
1149744,1,0
1146703,1,0
40036073,1,0
1159305,1,0
1158195,1,0
1138811,1,0
1118172,1,0
1156029,1,0
1140907,1,0
1142293,1,0
1138816,1,0
1112217,1,0
1155324,1,0
1156406,1,0
1145314,1,0
1127587,1,0
40035517,1,0
1123119,1,0
1153522,1,0
40036089,1,0
1127546,1,0
1151068,1,0
1150906,1,0
1150897,1,0
1157204,1,0
1152187,1,0
1142956,1,0
1156611,1,0
1148984,1,0
1159312,1,0
1118080,1,0
1153521,1,0
1127663,1,0
1158189,1,0
1142297,1,0
1153499,1,0
1153501,1,0
1115959,1,0
1138918,1,0
1139084,1,0
1145885,1,0
1127581,1,0
1150588,1,0
1150667,1,0
1138914,1,0
1158196,1,0
1153519,1,0
1151058,1,0
1138650,1,0
1145353,1,0
1153592,1,0
1153343,1,0
1157934,1,0
1153471,1,0
1150787,1,0
1152981,1,0
1150045,1,0
1153590,1,0
1114805,1,0
1142955,1,0
1116108,1,0
1113536,1,0
1143230,1,0
1118026,1,0
1154003,1,0
1151849,1,0
1153491,1,0
1153852,1,0
1116048,1,0
1114732,1,0
1151782,1,0
1153894,1,0
1159434,1,0
1137587,1,0
1116175,1,0
1152185,1,0
40035167,1,0
1135801,1,0
1150935,1,0
1150930,1,0
1139032,1,0
1142057,1,0
1153502,1,0
40038381,1,0
1141471,1,0
1113720,1,0
1152721,1,0
1156064,1,0
1154577,1,0
1153846,1,0
1142054,1,0
1153481,1,0
1158184,1,0
1108732,1,0
1150843,1,0
1135803,1,0
1146594,1,0
1153784,1,0
1153482,1,0
1147338,1,0
1149747,1,0
1159295,1,0
1158193,1,0
1142185,1,0
1113642,1,0
1153801,1,0
1151975,1,0
1156489,1,0
1114801,1,0
1150907,1,0
1150677,1,0
1149754,1,0
1152968,1,0
1157181,1,0
1156021,1,0
1158192,1,0
1150001,1,0
1141370,1,0
1150931,1,0
1142308,1,0
1144401,1,0
1155879,1,0
1140914,1,0
1139185,1,0
1152191,1,0
1118099,1,0
1153648,1,0
1153782,1,0
1140901,1,0
1113631,1,0
1141517,1,0
1158183,1,0
1140658,1,0
1152229,1,0
1149758,1,0
40036071,1,0
1153608,1,0
1153462,1,0
1150574,1,0
1159567,1,0
1135809,1,0
1150932,1,0
1139089,1,0
1152069,1,0
1148274,1,0
1151829,1,0
1154011,1,0
1139674,1,0
1156604,1,0
1146192,1,0
1150755,1,0
1158860,1,0
1158214,1,0
1149743,1,0
1151031,1,0
1138921,1,0
1152190,1,0
40034603,1,0
1149641,1,0
1151837,1,0
1159515,1,0
1140802,1,0
1143247,1,0
1151617,1,0
1152228,1,0
1149708,1,0
1150666,1,0
1149642,1,0
1114627,1,0
40036072,1,0
1156101,1,0
1145237,1,0
1156053,1,0
1159794,1,0
1109459,1,0
1137695,1,0
1153505,1,0
1116199,1,0
1157171,1,0
1159438,1,0
1155812,1,0
1145379,1,0
1159330,1,0
1135798,1,0
1150046,1,0
1137684,1,0
1137653,1,0
1153614,1,0
1151052,1,0
1153496,1,0
1143234,1,0
1152186,1,0
1139013,1,0
1142787,1,0
1151832,1,0
1145116,1,0
1149810,1,0
1158134,1,0
1114917,1,0
1114596,1,0
1153599,1,0
1127664,1,0
1144291,1,0
1150887,1,0
1135811,1,0
1119693,1,0
1142315,1,0
1150786,1,0
1140826,1,0
1150483,1,0
1153453,1,0
1150581,1,0
1118055,1,0
1142011,1,0
1156466,1,0
1146578,1,0
1150497,1,0
1147336,1,0
1152578,1,0
1154627,1,0
1138871,1,0
1152720,1,0
1153523,1,0
1153838,1,0
1158122,1,0
1152184,1,0
1153461,1,0
1158610,1,0
1157195,1,0
1148303,1,0
1154716,1,0
1140707,1,0
1152188,1,0
1135839,1,0
1153617,1,0
1153583,1,0
1127595,1,0
1159807,1,0
1158494,1,0
1109332,1,0
40038390,1,0
1149718,1,0
1159448,1,0
1158863,1,0
1114771,1,0
1150867,1,0
1138230,1,0
1139033,1,0
1153589,1,0
1151655,1,0
1120449,1,0
1153604,1,0
1114556,1,0
1116204,1,0
1152231,1,0
1151656,1,0
1151941,1,0
1138680,1,0
1113768,1,0
1159300,1,0
1158516,1,0
1116009,1,0
1150882,1,0
1158507,1,0
1146819,1,0
1153595,1,0
1157184,1,0
1138660,1,0
1157933,1,0
1142364,1,0
1158737,1,0
1139085,1,0
1153775,1,0
1153495,1,0
1153400,1,0
1152580,1,0
1151616,1,0
1145395,1,0
1116181,1,0
1149724,1,0
1149730,1,0
1157832,1,0
1118053,1,0
1150593,1,0
1149770,1,0
1142238,1,0
1153776,1,0
1108745,1,0
1137565,1,0
1159730,1,0
1151751,1,0
1153605,1,0
1156012,1,0
1149776,1,0
1157178,1,0
1141325,1,0
1152552,1,0
1158699,1,0
1158517,1,0
1158714,1,0
1140046,1,0
1127579,1,0
1148387,1,0
40034872,1,0
1139174,1,0
1153527,1,0
1150792,1,0
1143300,1,0
1153437,1,0
1127662,1,0
1156714,1,0
1151776,1,0
1137729,1,0
1149734,1,0
1142310,1,0
1159353,1,0
1138912,1,0
1151785,1,0
1140624,1,0
1153603,1,0
1135807,1,0
1150000,1,0
1142270,1,0
1158725,1,0
1119026,1,0
1159513,1,0
1151869,1,0
1150842,1,0
1151084,1,0
1150927,1,0
1138882,1,0
1153601,1,0
1141508,1,0
1113647,1,0
1141531,1,0
1151850,1,0
1140875,1,0
1117248,1,0
1151079,1,0
40035168,1,0
1146717,1,0
1157179,1,0
1138651,1,0
1145383,1,0
1152604,1,0
1149746,1,0
1158607,1,0
1142925,1,0
1151947,1,0
1117409,1,0
1150361,1,0
1158506,1,0
1139025,1,0
1138925,1,0
1153582,1,0
1149636,1,0
1158185,1,0
1158129,1,0
1153578,1,0
1153422,1,0
1116174,1,0
4190124547,1,6
30033447,1,6
30031044,1,6
40038036,1,6
30033742,1,6
30030230,1,6
30032163,1,6
30031359,1,6
40039739,1,6
30029622,1,6
40037039,1,6
30033846,1,6
30032596,1,6
30030093,1,6
30032093,1,6
4190131425,1,6
4190128837,1,6
1150111,1,6
40038723,1,6
4190133510,1,6
30031219,1,6
30030883,1,6
30031667,1,6
30031617,1,6
30032241,1,6
30030382,1,6
30032503,1,6
4190123552,1,6
30031304,1,6
4190127970,1,6
4190124551,1,6
1158285,1,6
40038055,1,6
30029183,1,6
4190123740,1,6
30030736,1,6
1117458,1,6
40034548,1,6
1158603,1,6
4190123988,1,6
30031352,1,6
30033061,1,6
1159084,1,6
4190133359,1,6
40035120,1,6
30029434,1,6
4190133243,1,6
30032859,1,6
30031290,1,6
30031614,1,6
30031628,1,6
30032858,1,6
30030914,1,6
4190124455,1,6
1159916,1,6
40038729,1,6
30030127,1,6
30031825,1,6
40034475,1,6
4190123874,1,6
30030392,1,6
1148839,1,6
4190123908,1,6
30031911,1,6
4190130210,1,6
30031234,1,6
30032079,1,6
30031422,1,6
4190123621,1,6
30031319,1,6
30031423,1,6
4190122360,1,6
40036729,1,6
30030730,1,6
30029862,1,6
1161397,1,6
30033800,1,6
4190131979,1,6
4190132912,1,6
30033052,1,6
1107268,1,6
30032675,1,6
30029292,1,6
4190133797,1,6
30031369,1,6
4190133014,1,6
30029720,1,6
30032470,1,6
30029489,1,6
30030194,1,6
40037134,1,6
30029458,1,6
40038954,1,6
40037049,1,6
30032889,1,6
30029838,1,6
30032103,1,6
30031927,1,6
30030700,1,6
30033238,1,6
40037214,1,6
30030932,1,6
4190133677,1,6
30033753,1,6
4190132916,1,6
4190123727,1,6
1157445,1,6
1151459,1,6
30032092,1,6
4190132869,1,6
4190136162,1,6
30032137,1,6
4190128991,1,6
4190123393,1,6
30030977,1,6
30031346,1,6
30030054,1,6
4190133108,1,6
4190134028,1,6
30032683,1,6
30030310,1,6
30030731,1,6
4190131770,1,6
30031741,1,6
4190130681,1,6
4190130342,1,6
4190122272,1,6
4190134939,1,6
30033077,1,6
30030420,1,6
4190132771,1,6
4190134159,1,6
1161198,1,6
40040110,1,6
30031827,1,6
4190133408,1,6
30031898,1,6
4190122302,1,6
4190123577,1,6
30031877,1,6
30031836,1,6
30031222,1,6
4190131981,1,6
40035431,1,6
40035105,1,6
4190131419,1,6
4190122435,1,6
30031430,1,6
4190131171,1,6
30033607,1,6
1154463,1,6
30031933,1,6
40034465,1,6
30029667,1,6
40037494,1,6
4190129735,1,6
4190126349,1,6
40039879,1,6
4190132369,1,6
40034770,1,6
40034592,1,6
30031855,1,6
40039932,1,6
4190133727,1,6
30031440,1,6
4190124056,1,6
4190132198,1,6
40036147,1,6
30032658,1,6
30033064,1,6
30030575,1,6
30030765,1,6
30032864,1,6
1156899,1,6
30033426,1,6
40036771,1,6
4190134212,1,6
30030368,1,6
4190123547,1,6
30031921,1,6
40036119,1,6
4190126476,1,6
30031958,1,6
4190133982,1,6
4190134053,1,6
4190129752,1,6
1113756,1,6
30033844,1,6
30032591,1,6
4190121976,1,6
4190131454,1,6
30031376,1,6
30033847,1,6
4190126221,1,6
40036128,1,6
30032678,1,6
30028975,1,6
4190131668,1,6
30032100,1,6
4190125117,1,6
30031436,1,6
30029009,1,6
30030068,1,6
4190130266,1,6
30031658,1,6
30032639,1,6
30029023,1,6
4190122374,1,6
30031650,1,6
30029227,1,6
30029560,1,6
30030788,1,6
30031781,1,6
4190122082,1,6
4190134858,1,6
30030262,1,6
4190130738,1,6
30030161,1,6
30032155,1,6
1100218,1,6
30031109,1,6
40035645,1,6
30031579,1,6
30030691,1,6
30032165,1,6
30029355,1,6
30031828,1,6
1149395,1,6
30033701,1,6
4190133211,1,6
4190132379,1,6
4190132630,1,6
30031852,1,6
1146446,1,6
4190132496,1,6
30033801,1,6
30030729,1,6
30030873,1,6
4190126318,1,6
1112842,1,6
4190123339,1,6
30029813,1,6
30029452,1,6
40035256,1,6
1154353,1,6
30030678,1,6
4190132393,1,6
4190130069,1,6
4190134199,1,6
30030477,1,6
30032634,1,6
30033736,1,6
4190122331,1,6
4190130199,1,6
4190123877,1,6
1098345,1,6
30030332,1,6
4190132143,1,6
30033608,1,6
30032893,1,6
30031341,1,6
30031076,1,6
30031421,1,6
30031379,1,6
4190135306,1,6
30029467,1,6
4190132053,1,6
40037500,1,6
4190123429,1,6
30033843,1,6
1159147,1,6
30030928,1,6
30028922,1,6
4190127357,1,6
4190132454,1,6
30033789,1,6
4190135704,1,6
30032712,1,6
4190123549,1,6
4190131404,1,6
30029811,1,6
30031654,1,6
30032532,1,6
40036818,1,6
30032877,1,6
30030929,1,6
30029216,1,6
1152507,1,6
4190133274,1,6
4190122299,1,6
4190131494,1,6
30030674,1,6
40036842,1,6
4190133628,1,6
30032546,1,6
4190123601,1,6
4190122725,1,6
40035572,1,6
4190123550,1,6
4190122742,1,6
4190130140,1,6
30030799,1,6
30032565,1,6
30033413,1,6
30031783,1,6
30029057,1,6
40039854,1,6
4190124008,1,6
4190133150,1,6
30031681,1,6
40034772,1,6
30031501,1,6
4190130065,1,6
30030994,1,6
30031857,1,6
30031023,1,6
30032681,1,6
30029187,1,6
30031804,1,6
40039502,1,6
30029938,1,6
4190133902,1,6
4190123370,1,6
30030871,1,6
30032598,1,6
4190134907,1,6
30033110,1,6
4190123443,1,6
4190131927,1,6
1147128,1,6
1161791,1,6
30033882,1,6
30032673,1,6
1154460,1,6
30032156,1,10
30032508,1,10
30031295,1,10
30031695,1,10
4190135525,1,10
40035562,1,10
40035101,1,10
40037827,1,10
4190123886,1,10
40036508,1,10
30030766,1,10
30030857,1,10
40037590,1,10
30030840,1,10
40035465,1,10
30032861,1,10
4190134181,1,10
40034946,1,10
40034370,1,10
30031277,1,10
1155222,1,10
30031552,1,10
30029857,1,10
30030476,1,10
30029767,1,10
1155929,1,10
4190123513,1,10
1157850,1,10
30030308,1,10
40036740,1,10
40039923,1,10
30028872,1,10
30032113,1,10
30029414,1,10
4190132069,1,10
30033728,1,10
30029204,1,10
1161279,1,10
4190130035,1,10
30031697,1,10
4190126556,1,10
40036123,1,10
30031215,1,10
4190134934,1,10
30033518,1,10
1160040,1,10
30031009,1,10
1099876,1,10
40036936,1,10
40036047,1,10
30033880,1,10
1108656,1,10
40036839,1,10
40035881,1,10
30031265,1,10
30032225,1,10
4190124941,1,10
1155924,1,10
4190135397,1,10
4190130823,1,10
30030483,1,10
1110546,1,10
30031959,1,10
1156278,1,10
30031244,1,10
30032063,1,10
4190122429,1,10
30033111,1,10
30030738,1,10
30032218,1,10
4190124558,1,10
4190124140,1,10
4190131796,1,10
4190122336,1,10
4190134211,1,10
30033733,1,10
30033278,1,10
30031740,1,10
30031478,1,10
30029553,1,10
30030276,1,10
1157809,1,10
40036843,1,10
30033244,1,10
4190131295,1,10
1157634,1,10
30032216,1,10
30031514,1,10
4190123709,1,10
30032701,1,10
1167110,1,10
40038762,1,10
4190134600,1,10
4190129882,1,10
30030701,1,10
4190130194,1,10
1150176,1,10
30033594,1,10
4190126883,1,10
30029195,1,10
30033135,1,10
4190123929,1,10
30029325,1,10
30031465,1,10
30031037,1,10
30032461,1,10
30031901,1,10
30031931,1,10
40037828,1,10
4190133410,1,10
4190133789,1,10
4190122250,1,10
30033082,1,10
30033586,1,10
4190132165,1,10
30030322,1,10
30031716,1,10
1157639,1,10
4190133608,1,10
30031851,1,10
1160094,1,10
30029890,1,10
40036066,1,10
30032693,1,10
30032686,1,10
30032526,1,10
30030571,1,10
40036934,1,10
30029336,1,10
30029893,1,10
1157743,1,10
30030242,1,10
1116140,1,10
30032125,1,10
30031998,1,10
30031471,1,10
30029841,1,10
4190133325,1,10
30028976,1,10
4190123637,1,10
30030744,1,10
4190123793,1,10
30032054,1,10
30029277,1,10
40039651,1,10
4190122079,1,10
1157641,1,10
40037504,1,10
1109380,1,10
1157648,1,10
30030103,1,10
30029352,1,10
4190122274,1,10
30030800,1,10
40040108,1,10
4190122324,1,10
40038032,1,10
4190131242,1,10
4190131367,1,10
4190123584,1,10
30032887,1,10
30032672,1,10
30031596,1,10
4190131842,1,10
30033184,1,10
30031621,1,10
1161668,1,10
4190122731,1,10
4190134300,1,10
30032476,1,10
40037826,1,10
30033134,1,10
4190135147,1,10
30031264,1,10
30032967,1,10
30032238,1,10
30029604,1,10
30031691,1,10
30031753,1,10
30029424,1,10
1154839,1,10
1147716,1,10
4190134490,1,10
40038734,1,10
30031332,1,10
30032266,1,10
30030387,1,10
4190122737,1,10
30031221,1,10
4190130044,1,10
4190135597,1,10
4190138110,1,10
30033561,1,10
4190124422,1,10
1157254,1,10
30031263,1,10
30030470,1,10
40038130,1,10
30032261,1,10
30031665,1,10
1161658,1,10
1156740,1,10
30030206,1,10
30030155,1,10
30031580,1,10
30032131,1,10
40038763,1,10
30031469,1,10
40037210,1,10
1158312,1,10
30031100,1,10
40036844,1,10
4190124618,1,10
30031349,1,10
30028996,1,10
40035575,1,10
30032840,1,10
40038341,1,10
1150135,1,10
30033142,1,10
1158279,1,10
30033181,1,10
1116257,1,10
4190131470,1,10
40034803,1,10
1155577,1,10
30031481,1,10
30031899,1,10
4190122457,1,10
40039287,1,10
4190130588,1,10
30031240,1,10
30029279,1,10
4190125025,1,10
30031223,1,10
30032217,1,10
4190135413,1,10
1155032,1,10
40036492,1,10
1159002,1,10
4190130479,1,10
30029320,1,10
4190134494,1,10
30032557,1,10
4190122260,1,10
40039296,1,10
1148039,1,10
40034595,1,10
4190125023,1,10
4190122431,1,10
30032269,1,10
30033075,1,10
4190123378,1,10
